date,product_id,quantity,sales
2022-08-06,P062,2.0,
2022-03-08,P072,9.0,1806.8
2022-09-17,,7.0,5491.53
2022-05-24,P048,4.0,4828.46
2022-03-09,P038,1.0,
2022-11-17,P099,4.0,2042.73
2022-10-01,P070,2.0,2498.19
2022-02-15,P039,7.0,1234.92
2022-09-12,P009,8.0,593.59
2022-10-31,P065,4.0,2433.97
2022-03-09,P004,8.0,2939.76
2022-07-10,P027,8.0,492.93
2022-01-04,P021,6.0,
2022-09-27,P090,3.0,
2022-05-21,P092,,
2022-01-01,P063,6.0,8436.4
,P072,8.0,1264.76
2022-11-07,P000,1.0,1263.24
,P027,,492.93
2022-11-12,P062,1.0,2768.25
2022-11-23,P064,10.0,3398.55
2022-10-14,,2.0,1396.92
2022-02-02,P008,9.0,4283.28
2022-09-01,,9.0,6258.33
2022-09-02,P071,7.0,838.44
2022-10-04,P059,4.0,1019.58
2022-10-18,P090,4.0,1729.2
2022-02-16,P084,2.0,
2022-07-16,P042,10.0,1078.2
2022-02-11,P057,9.0,3661.02
,P075,9.0,
2022-10-07,P013,,68.44
2022-06-08,P097,1.0,7288.38
2022-09-20,P074,9.0,
2022-12-06,,6.0,1810.04
2022-09-12,,5.0,4850.64
2022-11-21,P090,7.0,4323.0
,P069,5.0,5193.16
2022-07-12,P011,7.0,1965.81
2022-03-09,P061,7.0,6354.1
2022-08-01,P074,8.0,2187.32
2022-11-07,P049,7.0,
2022-11-19,P004,7.0,3307.23
2022-04-17,P005,2.0,9570.2
2022-03-21,P078,1.0,3259.35
2022-11-29,P035,2.0,2027.56
2022-03-29,P054,,6935.68
2022-05-06,P089,7.0,3711.33
2022-03-17,P071,7.0,745.28
2022-03-28,P077,,7348.24
2022-01-26,P029,10.0,777.88
2022-11-20,P059,,5097.9
2022-02-08,,5.0,3990.78
,P000,7.0,561.44
2022-01-05,P043,6.0,952.68
2022-07-30,P091,10.0,1760.88
2022-05-17,P074,9.0,4374.64
2022-03-27,P003,2.0,5572.64
2022-07-12,P007,9.0,697.38
,P050,3.0,294.74
2022-10-29,,8.0,
2022-02-24,P075,7.0,6265.2
2022-02-10,P025,4.0,3325.65
2022-03-09,P021,8.0,6539.05
2022-08-30,P087,10.0,1225.35
,,,72.66
2022-06-26,P018,,3629.2
2022-09-12,P065,2.0,695.42
2022-08-29,P025,5.0,3990.78
2022-08-05,P042,7.0,2695.5
2022-07-20,P043,4.0,5716.08
2022-05-02,P050,5.0,589.48
2022-01-27,P086,5.0,62.28
2022-09-25,,6.0,2217.42
2022-12-25,P089,7.0,2650.95
2022-02-10,P087,10.0,2205.63
,P020,2.0,2964.5
2022-09-18,P060,2.0,
2022-10-19,P018,10.0,4536.5
2022-01-04,P042,1.0,2156.4
2022-04-11,P038,6.0,1847.85
2022-01-09,P037,6.0,975.56
2022-05-31,P027,,54.77
2022-10-25,P036,10.0,1616.3
2022-10-27,P016,6.0,3531.9
2022-03-30,,5.0,5608.16
2022-04-15,P096,1.0,641.16
2022-05-12,,10.0,1409.38
,P031,8.0,1179.66
2022-11-17,P066,3.0,118.02
2022-05-31,P025,8.0,665.13
2022-04-06,P094,3.0,3404.03
2022-03-21,P069,,4451.28
2022-06-17,P099,3.0,4766.37
2022-06-12,P040,4.0,7790.4
2022-07-15,P049,3.0,
2022-10-17,P096,5.0,3205.8
2022-11-10,P010,9.0,7392.51
2022-09-20,P048,2.0,
2022-01-29,P025,5.0,665.13
2022-12-27,P052,2.0,1004.46
2022-10-11,P050,8.0,1178.96
2022-10-09,P017,10.0,1232.75
2022-03-09,P086,9.0,93.42
2022-03-19,P053,4.0,2166.71
2022-08-04,P055,10.0,2103.06
2022-01-05,P007,7.0,6973.8
2022-02-19,,4.0,140.36
2022-01-11,P035,2.0,1013.78
2022-05-19,P011,,4586.89
2022-01-13,P042,1.0,269.55
2022-03-01,P010,3.0,821.39
,P072,2.0,1445.44
2022-08-13,P051,9.0,8920.62
2022-03-12,,8.0,
2022-05-10,P095,10.0,3167.57
2022-07-14,P044,4.0,1940.07
2022-10-16,P019,10.0,
2022-11-29,P008,6.0,2855.52
,P025,8.0,2660.52
2022-08-26,P051,2.0,1982.36
2022-12-16,P010,10.0,7392.51
2022-11-03,P086,9.0,41.52
2022-11-23,P094,1.0,4862.9
2022-02-11,P081,10.0,7046.9
2022-09-17,P026,10.0,1145.95
2022-10-03,P062,10.0,2214.6
2022-08-01,P078,10.0,362.15
,P097,,
2022-07-16,P055,5.0,4206.12
2022-09-18,P087,6.0,490.14
2022-10-09,P087,8.0,1225.35
,P008,1.0,2379.6
2022-02-09,P089,4.0,2120.76
2022-06-27,P074,3.0,3280.98
2022-07-02,P095,6.0,2715.06
2022-03-24,,3.0,8669.6
2022-06-21,P015,6.0,4303.44
2022-02-27,P027,9.0,438.16
2022-01-01,P069,3.0,6676.92
,P033,8.0,2617.14
2022-11-20,P044,2.0,5820.21
2022-01-14,P033,2.0,1744.76
2022-11-13,P075,2.0,7831.5
2022-10-21,P067,3.0,3659.12
2022-10-01,P082,4.0,884.28
2022-01-03,P039,2.0,2058.2
2022-12-15,P010,8.0,5749.73
2022-05-29,P088,,4983.44
2022-08-14,P045,2.0,676.71
2022-11-23,P067,2.0,9147.8
2022-09-17,P087,1.0,1225.35
2022-01-03,P039,2.0,1440.74
,P055,8.0,7010.2
2022-05-07,P011,4.0,3276.35
,P008,6.0,1427.76
2022-12-05,P019,6.0,1806.02
2022-09-29,P009,1.0,5342.31
2022-04-23,P094,8.0,1458.87
2022-06-29,P068,3.0,891.57
2022-12-09,P049,8.0,6256.88
2022-11-09,P059,9.0,
2022-07-03,P040,4.0,4869.0
2022-06-22,,5.0,3250.15
2022-06-28,P071,10.0,838.44
2022-05-17,P011,4.0,655.27
2022-09-27,P061,10.0,
2022-10-18,P062,10.0,4429.2
2022-02-12,P026,3.0,458.38
2022-03-15,P032,2.0,
2022-02-25,P021,,6539.05
2022-11-18,P003,8.0,2089.74
2022-09-12,P095,1.0,3620.08
2022-05-25,P065,,1043.13
2022-03-11,P040,7.0,
2022-06-01,P044,1.0,5820.21
,P032,8.0,5850.27
2022-01-01,P011,9.0,5242.16
2022-01-26,P089,6.0,
2022-04-20,P082,3.0,1031.66
2022-06-05,P047,6.0,9312.3
2022-09-10,,4.0,412.68
2022-09-22,P079,6.0,6547.8
2022-05-23,P086,,51.9
2022-11-26,P034,8.0,6131.4
2022-11-14,P036,7.0,808.15
,P023,10.0,4282.96
2022-10-08,P044,3.0,
2022-02-25,P050,9.0,589.48
2022-09-22,P033,4.0,
2022-03-10,P079,4.0,9354.0
2022-02-12,P004,8.0,1837.35
2022-09-16,P081,10.0,
2022-03-21,P013,3.0,615.96
2022-11-12,P051,4.0,7929.44
2022-11-25,P009,5.0,
2022-05-03,P081,9.0,2114.07
2022-07-26,P045,1.0,225.57
2022-07-03,P069,5.0,
2022-06-27,P077,9.0,7348.24
2022-06-12,P017,4.0,1479.3
2022-10-29,P048,7.0,1379.56
2022-07-29,P054,1.0,2600.88
2022-03-26,P031,7.0,1966.1
2022-08-23,P014,8.0,2716.38
2022-01-01,P022,7.0,4867.59
2022-09-16,P024,,1659.12
2022-06-05,P086,5.0,83.04
2022-04-01,P091,10.0,7923.96
2022-02-12,P049,9.0,
2022-03-21,,1.0,606.33
2022-01-29,,10.0,706.38
2022-02-03,P017,2.0,493.1
2022-12-09,,6.0,1725.85
2022-04-04,P018,,453.65
2022-10-07,P078,6.0,3621.5
2022-08-23,P021,6.0,
2022-04-28,P047,,8381.07
,P066,5.0,78.68
2022-07-24,P024,7.0,2903.46
,P067,,4573.9
2022-09-01,P006,2.0,
2022-09-11,P051,9.0,9911.8
2022-05-09,P059,9.0,1019.58
2022-02-26,P033,5.0,3925.71
2022-03-17,P069,3.0,741.88
2022-01-21,P052,9.0,1004.46
2022-04-10,P064,10.0,679.71
2022-06-25,,,655.27
2022-06-06,P069,8.0,3709.4
2022-11-28,P054,5.0,866.96
2022-06-25,P023,7.0,1606.11
2022-01-25,P078,6.0,1810.75
2022-09-25,P015,5.0,5379.3
2022-10-13,P046,1.0,2259.53
2022-05-31,P046,8.0,2905.11
2022-07-22,P025,2.0,5321.04
2022-01-16,,2.0,3181.14
,P092,9.0,1292.44
2022-12-27,P069,,5193.16
2022-08-27,P009,,5935.9
2022-11-30,P036,,7273.35
2022-06-11,P004,3.0,2939.76
2022-10-10,P046,1.0,1936.74
2022-05-15,P096,1.0,1602.9
2022-04-08,P020,10.0,1185.8
2022-03-24,P044,1.0,
2022-08-29,P016,,2119.14
2022-12-16,P099,4.0,2042.73
2022-10-16,P003,9.0,2786.32
2022-01-03,P012,1.0,3508.5
2022-03-31,P026,3.0,916.76
2022-05-10,,6.0,1646.56
2022-10-21,P026,2.0,916.76
2022-12-08,P071,7.0,186.32
2022-05-26,P045,4.0,2255.7
2022-03-20,P097,2.0,5668.74
2022-07-08,P099,4.0,6809.1
2022-03-19,P074,2.0,2187.32
2022-01-02,P014,10.0,6338.22
2022-06-05,P066,9.0,314.72
2022-10-27,P040,1.0,7790.4
2022-05-14,P096,1.0,1602.9
2022-08-30,P050,6.0,589.48
2022-07-06,P042,4.0,1886.85
2022-02-24,P057,2.0,
2022-01-03,P028,4.0,2793.84
2022-10-06,P026,6.0,1833.52
,P060,4.0,3539.3
2022-07-31,P047,,9312.3
2022-10-29,P029,3.0,4667.28
2022-01-28,P072,3.0,180.68
2022-02-11,P032,7.0,650.03
2022-01-04,P049,10.0,8044.56
2022-02-21,,7.0,1936.74
2022-01-01,P082,3.0,884.28
2022-04-05,P050,6.0,294.74
2022-03-20,P071,8.0,652.12
2022-09-02,P083,4.0,
2022-07-01,P037,4.0,4877.8
2022-03-02,P031,10.0,3538.98
2022-07-18,P080,3.0,4244.31
,P023,4.0,3747.59
2022-10-25,P072,5.0,1626.12
2022-07-15,P096,1.0,1923.48
,P054,4.0,
2022-06-13,P031,10.0,393.22
2022-11-14,P067,9.0,6403.46
2022-11-19,,8.0,2472.33
2022-06-30,P035,9.0,3041.34
2022-01-28,P057,1.0,1220.34
2022-11-10,P038,5.0,2217.42
2022-04-30,P038,4.0,2217.42
2022-10-30,P046,4.0,2905.11
2022-10-13,P055,1.0,2804.08
2022-02-28,P064,6.0,1359.42
2022-09-21,P056,5.0,2932.02
2022-08-30,P003,4.0,6965.8
2022-10-16,P051,4.0,6938.26
2022-10-16,,7.0,3177.05
2022-06-12,P092,10.0,3231.1
2022-06-20,P016,2.0,2119.14
2022-03-20,,,7923.96
2022-05-11,P035,,1013.78
2022-11-25,P046,3.0,1613.95
,P016,1.0,1765.95
2022-06-10,P086,5.0,20.76
2022-09-01,P093,2.0,4258.59
2022-06-03,,6.0,777.88
2022-12-17,P071,5.0,186.32
2022-11-02,P013,7.0,273.76
2022-01-10,P026,,1375.14
2022-02-01,P050,5.0,
2022-04-26,P002,,
2022-09-25,P063,1.0,4218.2
,P095,4.0,1810.04
2022-12-27,P049,3.0,4469.2
2022-11-23,P017,7.0,1725.85
2022-03-12,P082,9.0,1179.04
,P074,1.0,3827.81
2022-02-11,,2.0,
2022-08-23,P093,9.0,4866.96
2022-03-22,P023,10.0,1070.74
2022-10-23,P096,9.0,
2022-08-12,P079,2.0,935.4
2022-01-26,P059,3.0,2039.16
2022-10-12,P098,7.0,758.04
2022-06-20,P033,6.0,2617.14
2022-07-16,P000,4.0,1403.6
2022-12-19,P021,9.0,
2022-07-24,P083,4.0,279.55
2022-12-05,P058,2.0,
,P002,3.0,
2022-07-09,P048,10.0,1379.56
2022-10-29,P073,1.0,193.08
2022-03-15,P065,10.0,3477.1
2022-08-07,,4.0,
2022-04-19,P091,10.0,7043.52
2022-04-14,P078,7.0,3621.5
2022-02-25,P031,9.0,2752.54
,P050,8.0,1178.96
2022-12-13,P071,5.0,652.12
2022-08-24,P073,1.0,225.26
2022-01-23,P094,1.0,3404.03
2022-12-11,P057,10.0,2440.68
2022-03-31,P090,10.0,1729.2
2022-05-28,P051,1.0,
2022-04-13,P032,8.0,3250.15
2022-08-13,P082,10.0,884.28
2022-02-28,,1.0,1264.76
2022-01-17,P045,4.0,1804.56
2022-01-06,P074,10.0,4921.47
2022-04-13,P037,10.0,1951.12
2022-02-01,P084,6.0,2924.28
2022-11-20,P037,5.0,4877.8
2022-05-31,P044,8.0,
2022-05-02,,9.0,1441.8
2022-01-03,P038,3.0,1478.28
2022-11-05,P093,2.0,6083.7
2022-03-30,,3.0,
,P097,10.0,809.82
2022-12-14,,6.0,1234.92
2022-02-27,P043,,6668.76
2022-12-27,P012,,
2022-08-22,P035,5.0,3041.34
2022-11-30,P074,9.0,5468.3
2022-01-10,P038,5.0,369.57
2022-08-27,,1.0,1905.36
,,10.0,547.7
2022-01-27,,9.0,828.42
2022-03-07,P049,7.0,893.84
2022-09-15,P042,7.0,1886.85
,P086,8.0,72.66
2022-07-20,P095,5.0,905.02
2022-03-28,P050,5.0,2357.92
2022-09-22,P079,,3741.6
,P088,1.0,4360.51
2022-01-23,P095,5.0,1810.04
2022-09-02,,9.0,
2022-05-27,P074,3.0,4921.47
2022-08-19,P043,3.0,6668.76
2022-05-03,P079,3.0,3741.6
2022-05-14,P081,9.0,
2022-05-16,P090,1.0,8646.0
2022-08-12,P060,10.0,3539.3
2022-12-08,P069,3.0,
2022-06-11,P095,5.0,
2022-01-01,P011,9.0,3931.62
2022-03-18,P002,10.0,7455.78
2022-09-29,P012,7.0,1754.25
2022-03-22,P040,1.0,1947.6
2022-03-27,P071,4.0,
2022-10-02,P023,8.0,4818.33
2022-07-06,P065,,1390.84
2022-12-23,P015,7.0,4303.44
2022-12-23,P098,9.0,5306.28
,,5.0,9570.2
2022-09-13,P026,2.0,1375.14
2022-06-11,P038,2.0,2586.99
2022-09-29,P014,4.0,7243.68
2022-07-19,,7.0,3404.55
2022-05-15,P060,8.0,3185.37
2022-02-01,P004,7.0,734.94
2022-08-18,P023,1.0,4282.96
2022-03-05,P032,,6500.3
2022-08-07,P022,10.0,4172.22
2022-02-10,P062,10.0,1660.95
2022-07-16,P036,10.0,1616.3
2022-08-19,P011,7.0,1965.81
2022-12-20,P042,5.0,1617.3
2022-01-07,P000,10.0,1263.24
2022-02-05,P003,4.0,6965.8
2022-05-05,P015,9.0,1075.86
2022-06-07,P075,9.0,1566.3
2022-08-10,P067,8.0,1829.56
2022-10-19,P049,4.0,5363.04
2022-11-06,P013,,205.32
2022-01-18,P012,10.0,2339.0
2022-03-07,P089,4.0,2650.95
2022-04-24,P063,8.0,5905.48
2022-05-04,P044,,
2022-01-05,P056,6.0,3909.36
,P090,9.0,6052.2
2022-04-10,,1.0,257.44
2022-01-18,P040,9.0,1947.6
2022-05-15,,10.0,257.44
2022-05-20,P079,7.0,
2022-10-11,,4.0,5342.31
2022-06-06,P071,10.0,93.16
2022-03-30,P054,7.0,5201.76
2022-11-20,P091,6.0,7923.96
2022-10-03,P043,5.0,9526.8
2022-05-03,,4.0,6935.68
2022-11-19,P019,3.0,9030.1
2022-06-26,P031,7.0,393.22
2022-12-02,P046,9.0,2582.32
2022-05-06,P071,4.0,558.96
2022-06-04,P042,4.0,269.55
2022-12-06,P031,5.0,3145.76
2022-06-07,P031,,1572.88
2022-11-06,P028,9.0,6286.14
2022-06-07,P029,3.0,6223.04
2022-05-02,P086,3.0,20.76
2022-06-07,P056,9.0,3420.69
,P005,9.0,
2022-04-18,P081,7.0,1409.38
,P064,6.0,6797.1
2022-05-27,P079,10.0,1870.8
2022-08-12,P068,5.0,594.38
2022-06-09,,4.0,1225.35
,P050,8.0,1178.96
2022-07-04,P079,9.0,
2022-03-03,P003,6.0,2089.74
2022-08-02,,5.0,1371.66
2022-01-07,P095,9.0,2262.55
2022-04-18,P004,,2204.82
2022-08-21,P043,6.0,7621.44
2022-03-03,P024,9.0,414.78
2022-08-26,P065,3.0,1738.55
2022-12-20,P024,10.0,1244.34
2022-09-28,P019,1.0,8127.09
2022-04-14,P008,,4759.2
2022-07-04,,3.0,68.44
2022-06-06,P016,6.0,3178.71
2022-02-27,P081,9.0,
2022-07-19,P035,9.0,3041.34
2022-03-05,P041,7.0,3657.76
2022-12-19,,6.0,9341.5
,P091,7.0,6163.08
2022-01-06,,,8081.5
2022-02-12,P089,8.0,3181.14
2022-01-28,P002,1.0,3313.68
2022-04-18,P072,7.0,1084.08
2022-01-15,P013,3.0,136.88
2022-04-21,P006,10.0,6788.43
2022-04-02,P076,1.0,2922.6
2022-09-19,P002,2.0,4142.1
2022-05-16,P020,9.0,5336.1
2022-11-02,P010,9.0,821.39
2022-10-23,P048,3.0,4138.68
2022-12-21,P080,1.0,4244.31
2022-01-29,P026,9.0,1375.14
2022-06-08,P094,6.0,
,P078,8.0,2535.05
2022-09-15,,5.0,4150.3
,P097,1.0,6478.56
,P041,6.0,457.22
2022-11-25,,10.0,96.54
,P096,5.0,320.58
2022-09-22,P000,9.0,1263.24
2022-05-27,P054,,1733.92
2022-06-29,P094,1.0,972.58
2022-03-10,P054,,1733.92
2022-11-22,P071,6.0,372.64
2022-05-20,P016,6.0,1765.95
2022-01-10,,6.0,342.2
2022-01-20,P023,5.0,3212.22
,P018,6.0,
2022-09-16,,7.0,
2022-03-22,P060,5.0,353.93
2022-05-18,,,5321.04
2022-04-18,P010,2.0,3285.56
2022-03-03,P077,4.0,6429.71
2022-11-28,P051,6.0,8920.62
2022-06-26,P046,9.0,1291.16
2022-08-20,P079,7.0,5612.4
2022-09-15,P000,7.0,1122.88
2022-10-04,P061,6.0,5083.28
2022-10-02,P068,9.0,
2022-11-23,P028,4.0,2095.38
2022-05-31,P021,4.0,1868.3
,P058,10.0,3702.23
2022-10-18,,8.0,488.67
2022-10-27,P049,9.0,893.84
2022-04-13,P012,1.0,2923.75
2022-11-07,P014,4.0,9054.6
2022-07-07,P034,10.0,1839.42
2022-08-27,P072,7.0,903.4
2022-09-07,,7.0,5986.17
,P092,2.0,3877.32
2022-01-14,P007,9.0,5579.04
2022-01-09,P054,9.0,866.96
2022-04-12,P070,5.0,
2022-02-14,P057,8.0,
2022-08-16,P040,4.0,6816.6
2022-04-12,P088,5.0,3114.65
2022-09-20,P031,,3145.76
2022-12-21,P073,3.0,257.44
2022-08-14,P000,3.0,1122.88
2022-03-10,P075,4.0,2349.45
2022-04-16,P086,2.0,51.9
,P018,4.0,4536.5
2022-03-26,P004,5.0,2204.82
2022-08-24,P041,1.0,4114.98
2022-02-06,P051,6.0,2973.54
2022-09-04,P096,2.0,2564.64
2022-08-03,P070,8.0,3330.92
2022-04-13,P013,5.0,615.96
2022-08-25,P073,3.0,257.44
2022-09-26,P036,4.0,6465.2
2022-10-25,,1.0,7473.2
2022-12-29,P015,1.0,1075.86
2022-04-21,P095,3.0,4072.59
2022-03-12,P062,8.0,1660.95
2022-10-16,P037,10.0,1463.34
2022-10-15,P041,,
2022-05-28,,3.0,9354.0
2022-02-16,P020,6.0,1778.7
2022-11-10,P043,7.0,5716.08
2022-03-04,P026,1.0,458.38
2022-12-12,P037,6.0,1951.12
2022-04-11,,,196.7
2022-11-23,P048,7.0,
,P033,5.0,3053.33
2022-01-05,P078,1.0,2172.9
2022-01-25,P024,5.0,829.56
2022-05-28,P093,6.0,4258.59
2022-08-02,P090,6.0,6052.2
2022-06-03,P018,8.0,1814.6
,P067,1.0,
2022-09-28,P046,4.0,322.79
2022-06-18,P092,10.0,646.22
2022-11-16,P058,8.0,4760.01
2022-10-10,P081,1.0,704.69
2022-02-10,P012,5.0,2923.75
,P053,7.0,928.59
,P015,9.0,1613.79
2022-05-18,P079,4.0,4677.0
2022-04-13,P090,8.0,6916.8
2022-09-14,P090,5.0,8646.0
2022-02-26,P012,4.0,4093.25
2022-12-16,P035,,1013.78
2022-08-17,P013,1.0,615.96
2022-01-06,,3.0,1359.42
2022-09-26,P082,4.0,1031.66
,P020,6.0,2964.5
2022-05-03,,2.0,
2022-09-22,P041,4.0,3200.54
2022-02-17,P074,3.0,3280.98
2022-12-19,P002,1.0,4970.52
2022-03-27,P003,3.0,6965.8
2022-08-08,P057,9.0,5491.53
2022-02-16,P063,,5905.48
2022-04-19,,9.0,3909.36
2022-10-20,P030,1.0,412.68
2022-04-14,P032,8.0,4550.21
2022-06-22,P030,9.0,412.68
2022-06-28,P051,2.0,4955.9
2022-08-18,P096,9.0,2244.06
2022-01-06,,,6342.21
2022-04-14,P036,6.0,8081.5
2022-10-05,P074,5.0,1093.66
2022-07-27,P025,8.0,1330.26
2022-04-29,P031,10.0,2359.32
2022-02-20,P016,1.0,706.38
2022-10-04,P075,3.0,5482.05
2022-01-12,P040,7.0,6816.6
2022-12-12,P015,5.0,5379.3
2022-01-31,P069,2.0,3709.4
2022-08-08,P002,10.0,3313.68
2022-07-21,P070,3.0,3330.92
2022-12-04,P084,8.0,974.76
2022-08-23,P083,10.0,1118.2
2022-09-25,P010,6.0,2464.17
2022-09-22,P015,3.0,3227.58
2022-04-20,P021,5.0,8407.35
2022-05-03,P005,10.0,2871.06
2022-08-22,P079,7.0,
2022-10-08,P042,8.0,2695.5
2022-11-30,P035,4.0,506.89
,P055,6.0,2804.08
2022-11-12,,9.0,2600.12
2022-02-09,P059,3.0,1019.58
2022-08-20,P082,5.0,736.9
2022-03-19,P013,5.0,615.96
2022-07-11,P050,6.0,2652.66
2022-02-16,P023,2.0,4282.96
,P074,7.0,3280.98
2022-07-19,P061,5.0,4447.87
2022-07-20,P045,4.0,902.28
2022-02-23,,,3175.55
2022-07-11,P074,5.0,546.83
2022-08-12,P065,7.0,695.42
2022-10-29,P092,6.0,4523.54
2022-08-06,P096,7.0,2564.64
2022-04-09,P083,8.0,2515.95
2022-01-22,P081,4.0,7046.9
2022-05-05,P053,,619.06
2022-08-20,P057,10.0,3050.85
2022-04-29,P018,1.0,
2022-03-04,P078,5.0,2897.2
,P096,2.0,961.74
2022-04-24,P028,6.0,5587.68
,P038,4.0,
2022-11-03,P069,4.0,741.88
2022-05-29,P089,1.0,530.19
2022-06-04,P035,10.0,1520.67
2022-10-02,P026,2.0,229.19
2022-06-28,P088,1.0,1868.79
2022-02-15,P005,5.0,8613.18
,P086,5.0,103.8
2022-08-08,P078,,1810.75
2022-10-04,P005,1.0,9570.2
2022-08-15,,9.0,1768.44
2022-04-05,P090,6.0,3458.4
2022-08-13,P041,5.0,3657.76
2022-07-01,P088,9.0,2491.72
,P059,1.0,4588.11
2022-01-24,P024,2.0,4147.8
2022-12-13,P031,2.0,1966.1
2022-05-25,P097,5.0,5668.74
2022-05-03,P069,10.0,7418.8
2022-10-25,P019,9.0,7224.08
2022-01-11,P069,8.0,
2022-10-11,P006,8.0,1508.54
2022-02-12,,5.0,884.28
2022-04-07,P080,4.0,4244.31
2022-03-28,P053,,2476.24
2022-08-10,P075,,7831.5
2022-12-21,P023,3.0,4818.33
2022-03-30,P018,7.0,
2022-03-11,P042,2.0,1078.2
2022-01-01,,5.0,1810.04
2022-11-07,P070,7.0,3330.92
2022-12-13,P094,2.0,3890.32
2022-08-27,P048,6.0,2069.34
2022-01-23,P045,1.0,1353.42
2022-12-30,,8.0,2123.58
2022-07-17,P067,9.0,7318.24
2022-12-24,P033,10.0,4361.9
2022-01-10,P034,4.0,1839.42
2022-09-26,P082,2.0,294.76
2022-01-16,P076,6.0,2922.6
2022-01-01,P027,10.0,219.08
2022-05-03,P077,3.0,2755.59
2022-11-22,P012,7.0,1169.5
,P032,8.0,5850.27
2022-10-17,P087,3.0,1715.49
2022-09-12,P041,8.0,2286.1
2022-01-10,P083,,1397.75
2022-12-26,P081,5.0,2818.76
2022-07-12,P022,3.0,
2022-12-10,P080,7.0,4244.31
2022-09-08,P000,2.0,1122.88
2022-02-04,,,362.15
2022-03-15,P046,5.0,2905.11
2022-09-09,P037,7.0,1463.34
2022-04-02,P005,10.0,1914.04
2022-12-26,P095,9.0,2262.55
2022-02-11,P019,2.0,8127.09
2022-06-26,,,1169.5
2022-06-19,P037,3.0,3414.46
2022-06-25,P068,,2971.9
2022-03-05,P029,10.0,2333.64
2022-06-05,P058,6.0,1586.67
2022-12-25,P043,,5716.08
2022-05-04,P025,5.0,6651.3
2022-07-14,P068,9.0,2674.71
2022-09-23,P011,,4586.89
2022-12-25,P012,10.0,2923.75
2022-11-13,P006,9.0,6788.43
2022-02-05,P069,10.0,741.88
2022-02-05,P029,,6223.04
2022-03-10,P047,4.0,7449.84
2022-01-30,P088,8.0,1868.79
2022-05-22,P071,8.0,931.6
2022-11-30,P097,8.0,6478.56
2022-10-19,P076,9.0,1948.4
,,,
2022-07-01,,3.0,4402.2
2022-02-03,P040,6.0,9738.0
2022-05-04,P052,5.0,2678.56
2022-04-26,P043,5.0,1905.36
2022-01-30,P012,7.0,5847.5
2022-05-21,P021,3.0,6539.05
2022-12-25,P086,2.0,51.9
2022-12-01,P012,10.0,3508.5
2022-03-19,P046,2.0,2582.32
2022-10-02,P050,6.0,2063.18
2022-08-22,P016,6.0,2119.14
2022-05-25,P096,5.0,1282.32
2022-10-14,P040,8.0,4869.0
2022-10-23,,9.0,1270.82
2022-04-08,P069,9.0,3709.4
,P048,1.0,2759.12
,P011,3.0,655.27
2022-09-04,P058,5.0,4231.12
2022-03-11,P035,2.0,1013.78
2022-07-19,P091,,6163.08
2022-03-09,P096,6.0,1282.32
2022-05-20,,6.0,3420.69
,P050,5.0,2652.66
2022-03-18,P050,1.0,
2022-12-25,P024,5.0,2488.68
2022-07-27,P043,9.0,1905.36
2022-05-24,P040,9.0,8764.2
2022-10-06,P086,1.0,72.66
2022-07-11,P068,8.0,297.19
2022-08-21,,3.0,931.6
2022-11-19,P087,1.0,1470.42
2022-07-01,P010,10.0,7392.51
2022-04-28,P017,5.0,986.2
2022-02-23,P031,10.0,3145.76
2022-04-23,P049,,4469.2
2022-09-30,P018,4.0,4536.5
2022-12-10,P021,3.0,5604.9
2022-02-27,P023,10.0,2141.48
,P072,5.0,1264.76
2022-01-09,P017,8.0,739.65
2022-07-18,P078,6.0,1810.75
2022-04-11,,9.0,4402.2
2022-06-01,,5.0,2039.13
2022-07-16,P066,1.0,118.02
2022-04-21,P002,9.0,3313.68
2022-04-16,P078,7.0,2172.9
,P055,7.0,1402.04
2022-03-21,P045,10.0,451.14
2022-09-06,P067,7.0,6403.46
2022-08-01,P037,8.0,3902.24
2022-12-02,P099,,5447.28
2022-03-30,P057,6.0,610.17
2022-03-20,P086,5.0,10.38
2022-10-21,P023,2.0,2676.85
2022-03-03,,5.0,1682.1
2022-11-28,P082,7.0,1473.8
2022-11-06,P047,1.0,5587.38
2022-12-02,,1.0,1529.37
,P018,8.0,1360.95
2022-04-12,P011,4.0,3276.35
2022-01-31,P033,4.0,1308.57
2022-09-12,P096,7.0,641.16
2022-09-26,P080,2.0,1818.99
2022-03-02,P093,2.0,4866.96
2022-12-11,P015,8.0,1075.86
2022-09-18,P017,2.0,986.2
2022-07-09,P067,2.0,8233.02
2022-11-05,P041,6.0,457.22
2022-06-23,P030,8.0,722.19
2022-02-05,P043,6.0,2858.04
2022-10-18,P037,8.0,2438.9
2022-07-22,P026,9.0,458.38
2022-08-07,P059,5.0,2548.95
2022-12-16,P070,2.0,3330.92
2022-02-13,P080,8.0,606.33
2022-02-23,P068,10.0,2971.9
2022-04-18,P015,2.0,3227.58
2022-10-06,P096,3.0,961.74
2022-05-05,P067,3.0,6403.46
2022-08-24,P096,4.0,1923.48
,P055,10.0,701.02
2022-09-13,P027,5.0,383.39
2022-01-20,P045,7.0,1353.42
2022-07-14,P030,3.0,928.53
2022-02-22,P073,3.0,160.9
2022-12-25,P019,5.0,2709.03
,P086,5.0,41.52
2022-10-18,P090,2.0,6052.2
2022-01-08,P056,4.0,1466.01
2022-03-06,P078,8.0,2535.05
2022-05-15,,3.0,1075.86
